;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;X_policy_premium;U;prob_acceptance;Z
2080820;3582378;28.0;48.8703;7;2;1;1;0;16.0;4.0;184.4388;1.0872441156632986;0.8298280537128448;1
2080836;3582399;47.0;45.0;8;5;0;4;0;17.0;4.0;160.6041;1.0867094924724836;0.8876456245779991;1
2080856;3582423;73.0;45.0;10;1;0;3;4;5.0;4.0;362.471;1.132394039799046;0.926002524793148;1
2080861;3582428;67.0;45.0;1;7;0;2;0;24.0;4.0;173.1697;1.101924874848198;0.8748894184827805;0
2080905;3582489;49.0;64.3031;8;1;0;1;0;10.0;4.0;283.1284;1.0975938831992833;0.7961034774780273;1
2080915;3582509;45.0;45.0;8;1;1;1;2;15.0;4.0;319.0592;1.072183469400036;0.8731218427419662;1
2080920;3582522;48.0;45.0;5;2;0;1;0;21.0;4.0;163.935;1.1120261079086224;0.8861121907830238;1
2080937;3582549;55.0;45.0;3;2;0;4;0;18.0;4.0;174.4661;1.1117346005900286;0.9051951095461845;1
2080942;3582554;64.0;45.0;2;7;0;4;0;23.0;4.0;178.1361;1.0426859013978638;0.9660601317882538;1
2080947;3582563;66.0;59.0516;2;6;1;2;0;21.0;4.0;248.4534;1.0971071436333735;0.8123311102390289;1
2080956;3582582;44.0;45.0;8;1;0;1;0;22.0;4.0;159.527;1.0969303001999664;0.8216319680213928;1
2080997;3582649;28.0;45.0;2;0;0;1;0;7.0;4.0;120.0253;1.0961022384447279;0.9544520378112793;1
2081002;3582655;40.0;45.0;2;2;0;2;0;16.0;4.0;158.1508;1.0546263439704382;0.9232738986611366;1
2081036;3582696;61.0;45.0;7;3;0;1;0;6.0;4.0;177.6175;1.09713288386561;0.859437957406044;1
2081067;3582745;43.0;45.0;1;1;0;1;0;8.0;4.0;167.0564;1.0664063154719006;0.9248944148421288;1
2081094;3582784;32.0;45.0;8;2;0;1;1;7.0;4.0;283.8066;1.1175215798364098;0.8632000684738159;1
2081110;3582800;35.0;45.0;2;2;0;1;0;10.0;4.0;432.3197;1.0926404695414065;0.8579736649990082;1
2081115;3582805;49.0;45.0;8;2;0;1;0;15.0;4.0;184.6383;1.056877148457281;0.9187111556529999;1
2081146;3582848;53.0;45.0;8;5;0;2;0;19.0;4.0;215.6832;1.097257459088144;0.8166941553354263;1
2081171;3582887;74.0;45.0;2;0;0;3;0;6.0;4.0;369.5317;1.1177119581351207;0.9336625412106514;1
2081176;3582892;48.0;45.0;5;3;1;2;0;21.0;4.0;168.0238;1.1170441330335346;0.8974079415202141;1
2081195;3582929;42.0;48.8703;2;5;0;1;0;11.0;4.0;142.0848;1.0969505534722928;0.8758865743875504;1
2081210;3582948;55.0;45.0;2;3;0;3;0;12.0;4.0;174.127;1.1161967988881678;0.9083549827337265;1
2081223;3582964;49.0;45.0;6;5;0;7;0;18.0;4.0;171.4943;1.102077445139576;0.8916516453027725;1
2081235;3582977;61.0;63.1241;11;1;0;1;0;11.0;4.0;239.5678;1.0822823434535023;0.8443969786167145;1
2081245;3582987;79.0;45.0;10;1;0;1;0;21.0;4.0;141.9552;1.1116183133833775;0.8863948211073875;1
2081250;3582992;52.0;45.0;5;1;0;1;0;6.0;4.0;251.7344;1.1174078711530884;0.9256578907370567;1
2081255;3582997;75.0;45.0;8;1;0;1;2;11.0;4.0;189.5448;1.1268576083332278;0.8775081560015678;1
2081266;3583009;40.0;57.0153;5;6;0;2;0;23.0;4.0;145.0866;1.0872127405287602;0.8585694283246994;1
2081271;3583018;50.0;45.0;8;5;0;3;5;12.0;4.0;220.6995;1.0615338956363742;0.9142111912369728;1
2081318;3583101;62.0;45.0;6;1;0;1;0;29.0;4.0;155.4183;1.0868089536431682;0.8104141801595688;1
2081345;3583131;30.0;45.0;2;2;2;1;0;14.0;4.0;232.4074;1.097297246128996;0.8723255842924118;1
2081379;3583171;44.0;63.1241;8;2;0;2;5;26.0;4.0;281.2037;1.0874323488631195;0.7776621431112289;1
2081407;3583208;64.0;45.0;5;1;1;1;0;9.0;4.0;227.3413;1.0872199639924642;0.9088778868317604;0
2081412;3583213;48.0;45.0;2;2;0;3;0;14.0;4.0;169.3202;1.0968567247144758;0.9119805470108986;1
2081420;3583230;70.0;45.0;7;1;0;1;1;10.0;4.0;372.5036;1.072768155797689;0.893202044069767;1
2081430;3583240;49.0;45.0;5;6;0;4;0;20.0;4.0;154.3413;1.1117568661142547;0.9209789037704468;1
2081443;3583253;72.0;45.0;3;2;0;4;0;15.0;4.0;155.1391;1.0567290902164572;0.9631854332983494;1
2081458;3583268;71.0;63.1241;4;1;0;4;0;14.0;4.0;227.5407;1.0427145561211686;0.9559934586286545;1
2081478;3583292;47.0;61.0879;8;2;2;1;0;9.0;4.0;284.4947;1.1173143120065154;0.7744746655225754;1
2081513;3583354;68.0;45.0;7;1;0;3;0;27.0;4.0;151.16;1.0061524212754698;0.9630770683288574;1
2081527;3583376;65.0;45.0;7;1;2;2;0;18.0;4.0;167.6249;1.1021632227670233;0.8602884858846664;1
2081540;3583392;61.0;45.0;4;2;0;1;0;15.0;4.0;184.8577;1.0152674192094784;0.9670133143663406;1
2081559;3583414;59.0;52.9428;7;1;1;1;0;14.0;4.0;175.234;1.0971615097526735;0.823970690369606;1
2081586;3583449;55.0;54.0;8;0;0;1;2;13.0;4.0;258.1369;1.0674181025649567;0.859852746129036;1
2081633;3583518;50.0;45.0;8;2;0;1;0;21.0;4.0;151.6087;1.0519844837400494;0.9306781068444252;1
2081643;3583541;68.0;45.0;8;2;0;2;0;30.0;4.0;184.2693;1.0872673852888137;0.8241579979658127;1
2081648;3583546;53.0;45.0;8;6;0;2;0;8.0;4.0;232.4772;1.0972688934656818;0.8476552963256836;1
2081680;3583581;78.0;45.0;5;1;2;2;0;22.0;4.0;129.4195;1.101843230734163;0.9248539879918098;1
2081714;3583646;78.0;45.0;5;3;0;2;0;18.0;4.0;169.1607;1.0967677480644145;0.9397619850933552;1
2081725;3583661;39.0;45.0;8;6;0;3;0;20.0;4.0;189.7642;1.1120643409030788;0.8051561564207077;1
2081753;3583703;72.0;45.0;8;1;0;2;0;18.0;4.0;134.7051;1.0568270986027999;0.9594765342772007;1
2081762;3583721;55.0;45.0;7;6;0;2;5;23.0;4.0;172.6212;1.0570544058319604;0.9310634136199951;1
2081767;3583737;42.0;48.8703;8;1;0;1;0;7.0;4.0;281.5827;1.0829145398492166;0.8738353103399277;1
2081772;3583745;36.0;45.0;10;0;1;5;0;16.0;4.0;132.521;1.096580919250534;0.9251710847020149;1
2081779;3583752;72.0;45.0;8;6;0;2;0;22.0;4.0;182.8731;1.047447656325616;0.8943778574466705;1
2081789;3583762;48.0;45.0;2;1;2;1;3;15.0;4.0;160.5443;1.0519837826693317;0.9631611332297325;1
2081799;3583781;77.0;45.0;8;6;1;3;0;27.0;4.0;180.9484;1.0332227309000799;0.9448288790881634;1
2081815;3583809;63.0;45.0;4;1;0;7;2;13.0;4.0;187.0417;1.0427621220294725;0.9743040315806866;1
2081826;3583830;61.0;48.8703;5;1;2;1;1;6.0;4.0;230.9613;1.1170269651235945;0.9193057715892792;1
2081860;3583920;77.0;45.0;8;1;0;3;0;19.0;4.0;148.8762;1.042611243435821;0.9692368637770414;1
2081865;3583925;68.0;45.0;4;1;0;1;0;19.0;4.0;213.9579;1.0971317254469222;0.8868060037493706;1
2081870;3583930;58.0;45.0;8;2;0;1;2;29.0;4.0;218.7548;1.0597710313099415;0.8801054134964943;1
2081875;3583935;50.0;45.0;10;2;0;5;0;26.0;4.0;171.5042;1.0970576813862285;0.8750369176268578;1
2081881;3583950;62.0;45.0;7;1;0;1;0;13.0;4.0;212.8809;1.0972332416858441;0.8688517063856125;0
2081891;3583971;60.0;45.0;2;2;0;1;0;18.0;4.0;215.5436;1.0972258048951582;0.8725367188453674;1
2081896;3583976;53.0;45.0;5;2;0;4;0;24.0;4.0;147.4501;1.0847737641412247;0.9193206056952477;1
2081912;3584001;54.0;45.0;9;1;0;1;0;21.0;4.0;135.0042;1.1068544534170048;0.8789596557617188;1
2081937;3584042;78.0;45.0;3;1;0;1;0;24.0;4.0;193.7234;1.097028030687052;0.855666309595108;1
2081943;3584061;66.0;46.2982;4;1;0;4;0;4.0;4.0;333.7896;1.0724720003259538;0.9627946875989437;1
2081948;3584066;45.0;46.834;11;7;0;2;0;20.0;4.0;286.0504;1.0774674672715017;0.83596371114254;1
2081953;3584071;54.0;52.9428;5;2;0;2;0;7.0;4.0;191.8385;1.006523716563672;0.9480866231024265;1
2082003;3584153;56.0;45.0;9;2;0;1;4;17.0;4.0;259.3137;1.0675101238384244;0.9020182862877846;1
2082020;3584175;62.0;48.8703;2;3;0;2;3;20.0;4.0;248.5033;1.0973294922039265;0.874141052365303;1
2082042;3584213;50.0;48.8703;8;2;0;1;0;25.0;4.0;188.8367;1.1069352514633013;0.7790650576353073;1
2082059;3584242;61.0;50.9065;8;6;0;1;2;22.0;4.0;252.1234;1.0873246989371077;0.7663497179746628;0
2082070;3584254;46.0;50.9065;8;1;1;1;0;20.0;4.0;136.4802;1.096715860615679;0.8299812078475952;1
2082101;3584297;41.0;45.0;10;2;0;1;0;18.0;4.0;178.8242;1.096943254883847;0.8435342609882355;1
2082118;3584314;68.0;45.0;5;3;0;3;0;29.0;4.0;174.3963;1.0971563043482;0.9078233763575554;1
2082128;3584324;74.0;45.0;4;1;0;3;0;27.0;4.0;143.4611;1.0968827089712823;0.9065867587924004;1
2082133;3584333;48.0;52.9428;8;1;0;1;0;25.0;4.0;189.3753;1.0969223547104612;0.786403238773346;0
2082145;3584345;65.0;45.0;8;1;0;1;0;14.0;4.0;205.5709;1.0972370116587513;0.8673979341983795;1
2082150;3584350;58.0;48.735;2;1;1;1;0;13.0;4.0;237.5433;1.087422798285618;0.8730344176292419;1
2082171;3584399;35.0;45.0;10;6;1;5;0;4.0;4.0;205.3116;1.0973564085029779;0.8809125050902367;1
2082199;3584442;39.0;57.0153;5;1;0;7;3;26.0;4.0;192.9555;1.0872455047925558;0.8933031633496284;1
2082222;3584487;61.0;46.2982;5;0;0;1;1;20.0;4.0;170.2277;1.042779759110885;0.9657901152968407;1
2082240;3584512;56.0;45.0;8;0;1;3;0;15.0;4.0;132.9698;1.0968656040694955;0.9116367176175117;1
2082263;3584546;65.0;45.0;8;7;0;3;0;25.0;4.0;201.173;1.1121273729576036;0.8437339216470718;1
2082286;3584578;57.0;48.735;4;1;0;1;0;19.0;4.0;157.1635;1.0425448656971879;0.9481247551739216;1
2082294;3584590;50.0;45.0;8;7;0;3;0;24.0;4.0;195.5683;1.1121434301980433;0.8439743220806122;1
2082304;3584605;61.0;48.8703;8;1;2;2;2;14.0;4.0;275.0206;1.0753739901665549;0.8860580697655678;1
2082312;3584618;77.0;45.0;2;2;0;2;0;29.0;4.0;167.4852;1.0427787052229094;0.9593059197068214;1
2082323;3584629;75.0;45.0;8;1;0;1;3;22.0;4.0;183.7607;1.0869571132456504;0.8874744698405266;1
2082328;3584634;62.0;51.3;7;1;0;1;0;5.0;4.0;438.5227;1.0028443225402015;0.919941745698452;1
2082336;3584648;81.0;45.0;10;2;3;2;0;25.0;4.0;140.2;1.09679029957204;0.807129368185997;1
2082344;3584656;59.0;45.0;8;0;0;1;0;25.0;4.0;147.49;1.096616719777612;0.8344210684299469;1
2082374;3584697;40.0;52.9428;8;2;0;2;0;22.0;4.0;185.4061;1.0427380760395695;0.8833843693137169;1
2082388;3584721;43.0;45.0;5;2;1;3;3;18.0;4.0;223.4419;1.0248301683793415;0.9525475464761257;1
2082401;3584737;80.0;45.0;8;2;0;1;0;27.0;4.0;177.9665;1.10076896494565;0.7808366417884827;1
2082421;3584757;77.0;45.0;2;1;0;2;0;5.0;4.0;325.1533;1.1173498777345947;0.9386740997433662;1
2082426;3584767;59.0;45.0;8;1;0;1;0;24.0;4.0;145.4955;1.0519912986999598;0.9282739385962486;1
2082438;3584785;67.0;59.0516;5;2;0;1;0;11.0;4.0;238.8198;1.0873470290151823;0.8795713037252426;0
2082455;3584809;67.0;45.0;3;1;0;1;3;18.0;4.0;140.8283;1.0970096209355646;0.9239953383803368;1
2082460;3584814;80.0;45.0;2;1;0;1;0;5.0;4.0;163.546;1.0870947623298644;0.9356377050280571;1
2082475;3584830;77.0;50.9065;5;2;0;2;0;23.0;4.0;203.2373;1.1071294491709935;0.8942836225032806;1
2082509;3584878;72.0;48.8703;5;0;0;2;0;5.0;4.0;430.9235;1.0627408345100697;0.9401614330708981;1
2082514;3584883;51.0;45.0;5;7;0;1;0;12.0;4.0;191.3399;1.1121046890899389;0.8970515206456184;1
2082540;3584920;64.0;45.0;7;6;0;4;0;21.0;4.0;203.4467;1.042680957715215;0.9291780591011047;1
2082545;3584925;40.0;45.0;8;0;0;1;0;18.0;4.0;169.051;1.0870092457305784;0.8666425943374634;1
2082550;3584935;35.0;57.0153;4;2;0;1;0;17.0;4.0;269.4459;1.0873796929179476;0.8005128800868988;1
2082596;3584995;53.0;48.8703;5;1;0;2;0;24.0;4.0;144.6478;1.096871158773241;0.8884354755282402;0
2082607;3585020;52.0;45.0;11;1;0;4;0;25.0;4.0;159.906;1.0970194989556363;0.8899870067834854;1
2082617;3585034;81.0;50.9065;8;0;0;2;0;25.0;4.0;154.7701;1.096852686662346;0.8388163894414902;0
2082622;3585039;43.0;45.0;3;6;0;13;0;6.0;4.0;192.9455;1.0568787559181219;0.9566946811974049;1
2082656;3585086;42.0;45.0;8;1;0;1;0;9.0;4.0;130.1176;1.0286079669468233;0.9685624241828918;1
2082679;3585121;69.0;45.0;7;1;0;2;0;13.0;4.0;208.084;1.0869648795678668;0.9053782746195793;1
2082696;3585147;72.0;45.0;2;4;0;1;0;21.0;4.0;196.765;1.1072091073107515;0.8450122624635696;1
2082710;3585165;77.0;45.0;2;3;0;2;0;26.0;4.0;184.6952;1.0182181236978547;0.9517853148281574;1
2082741;3585206;77.0;45.0;7;2;0;1;0;11.0;4.0;197.4831;1.1069807998760401;0.882316343486309;1
2082746;3585214;53.0;48.8703;8;1;1;3;0;23.0;4.0;143.7403;1.05655825123504;0.8897149860858917;1
2082756;3585225;44.0;64.3031;7;3;0;1;0;25.0;4.0;289.3115;1.0676036037281615;0.751521572470665;1
2082764;3585243;81.0;45.0;10;7;0;1;0;22.0;4.0;216.0622;1.1022751781662874;0.7999933809041977;1
2082769;3585253;64.0;45.0;5;6;0;3;0;19.0;4.0;187.5602;1.0971410779045874;0.9073596522212029;1
2082811;3585313;70.0;45.0;8;1;0;1;2;23.0;4.0;203.1675;1.0972227349354597;0.8536652028560638;1
2082821;3585323;70.0;50.9065;2;1;0;2;0;17.0;4.0;179.7616;1.0304202899840678;0.9640421308577061;1
2082842;3585352;51.0;45.0;8;1;0;4;2;31.0;4.0;166.1888;1.087016694265799;0.8770080059766769;1
2082857;3585372;85.0;45.0;5;3;0;4;0;15.0;4.0;257.9673;1.117118332439809;0.9462210796773434;1
2082883;3585412;58.0;45.0;7;6;0;3;0;9.0;4.0;154.6704;1.0332940239373531;0.9691645782440901;1
2082937;3585475;76.0;45.0;7;1;0;1;0;12.0;4.0;229.1762;1.0921727474318887;0.8659813702106476;1
2082948;3585486;55.0;45.0;8;1;0;1;0;10.0;4.0;133.2092;1.0966209541082748;0.9067277535796165;1
2082958;3585502;51.0;45.0;2;2;1;1;0;15.0;4.0;168.5423;1.1120650424255514;0.8875868692994118;1
2082972;3585521;44.0;54.979;2;1;0;1;0;12.0;4.0;164.0247;1.0967250664076813;0.8624874800443649;1
2082991;3585552;42.0;59.0516;8;2;0;2;0;24.0;4.0;246.9974;1.0874608396687577;0.7323440909385681;1
2083010;3585576;73.0;46.834;8;2;1;1;0;21.0;4.0;185.476;1.0518881149043542;0.8840202391147614;1
2083022;3585598;59.0;45.0;7;1;0;4;0;23.0;4.0;183.6908;1.0970064913430613;0.8690819442272186;1
2083027;3585618;83.0;67.6875;10;1;0;1;0;22.0;4.0;242.6593;1.1074374647911702;0.7799293547868729;1
2083047;3585642;58.0;45.0;2;1;0;3;0;20.0;4.0;183.9302;1.0520838883446002;0.9330700114369392;1
2083059;3585660;51.0;54.979;2;1;0;1;0;9.0;4.0;138.8637;1.04274911297913;0.9591386839747429;1
2083067;3585669;49.0;63.1241;7;1;0;1;0;23.0;4.0;199.5275;1.0972422347796669;0.7554031908512115;1
2083072;3585674;46.0;45.0;7;2;0;2;0;15.0;4.0;103.3809;1.0864676163585343;0.9464017599821091;0
2083099;3585707;54.0;45.0;4;1;0;5;1;9.0;4.0;183.7607;1.0970789728162766;0.9427852742373943;1
2083120;3585738;30.0;45.0;4;1;0;1;0;14.0;4.0;159.9359;1.0522965763158867;0.9543216563761234;1
2083134;3585758;56.0;45.0;4;2;1;5;0;26.0;4.0;155.179;1.0567151483125938;0.9394906610250473;1
2083139;3585764;74.0;45.0;7;1;0;1;0;13.0;4.0;192.377;1.0772597555840875;0.896259069442749;0
2083148;3585773;67.0;45.0;5;1;0;2;1;14.0;4.0;253.8287;1.117052563402011;0.9282066226005554;1
2083162;3585804;48.0;45.0;8;2;0;2;0;29.0;4.0;156.5552;1.0971210154629165;0.8196859657764435;1
2083172;3585817;62.0;67.6875;8;0;0;1;5;16.0;4.0;273.8139;1.0574700553916365;0.8472001105546951;1
2083195;3585851;53.0;57.0153;5;1;0;1;0;21.0;4.0;200.7342;1.1070858877062304;0.8418174833059311;0
2083213;3585875;80.0;45.0;5;6;0;4;0;22.0;4.0;150.0131;1.111969554658893;0.9288809970021248;1
2083239;3585905;26.0;57.0153;5;5;0;1;0;30.0;4.0;239.9268;1.08741499490678;0.7090648114681244;1
2083245;3585916;80.0;45.0;5;7;0;4;0;26.0;4.0;178.9638;1.056805901528689;0.9603090137243271;1
2083275;3585956;50.0;57.0153;2;1;0;3;2;14.0;4.0;224.6087;1.107303501600784;0.8958808556199074;1
2083280;3585961;61.0;45.0;4;7;0;7;0;28.0;4.0;120.125;1.101519250780437;0.9425408355891705;1
2083285;3585966;45.0;54.979;8;1;0;3;0;10.0;4.0;297.3295;1.1175480401372886;0.8476352393627167;1
2083290;3585971;34.0;45.0;2;2;0;1;0;7.0;4.0;400.6863;1.0618281683202044;0.9244735762476921;1
2083317;3586000;56.0;59.0516;4;0;0;1;0;13.0;4.0;150.1128;1.106634477539557;0.9237636253237724;1
2083332;3586015;70.0;45.0;2;1;0;1;0;16.0;4.0;205.5809;1.0874064662621867;0.9020418375730515;1
2083338;3586029;59.0;45.0;5;1;0;2;0;18.0;4.0;171.9231;1.0522727894040997;0.9560946896672249;1
2083350;3586042;34.0;48.735;9;3;1;3;0;26.0;4.0;213.5191;1.0026737654851485;0.8369648605585098;1
2083387;3586102;58.0;45.0;8;1;1;1;0;26.0;4.0;144.4085;1.0424594120152206;0.9475799798965454;1
2083414;3586135;69.0;48.8703;7;1;0;1;0;14.0;4.0;180.2503;1.0870439605370974;0.8814461305737495;1
2083434;3586155;55.0;45.0;5;7;0;3;0;26.0;4.0;166.6276;1.1117605966838626;0.9185555428266525;1
2083461;3586182;55.0;59.0516;8;1;0;1;0;9.0;4.0;165.7201;1.0427220355285811;0.9407113827764988;1
2083478;3586211;72.0;45.0;8;0;0;2;3;5.0;4.0;313.1561;1.1173341346376455;0.9336067140102386;1
2083483;3586216;38.0;46.834;5;6;0;3;0;23.0;4.0;190.8313;1.0428582732497236;0.9223833531141281;0
2083494;3586227;62.0;45.0;7;6;1;1;0;16.0;4.0;234.4518;1.0874303374936767;0.8039177358150482;0
2083500;3586233;48.0;45.0;2;2;0;2;0;22.0;4.0;136.9389;1.0964744130411448;0.8948276787996292;1
2083517;3586250;50.0;45.0;5;1;0;1;0;9.0;4.0;133.5183;1.08696710488375;0.9446417056024075;1
2083543;3586291;94.0;45.0;6;1;0;2;0;24.0;4.0;153.5335;1.1070548121419754;0.8202931433916092;1
2083548;3586296;62.0;63.1241;10;1;0;1;3;17.0;4.0;299.5734;1.1073746868046364;0.8304361402988434;1
2083555;3586316;51.0;45.0;5;1;0;1;0;26.0;4.0;157.0339;1.0969605925854227;0.8734994679689407;1
2083584;3586384;48.0;45.0;2;2;0;1;0;8.0;4.0;126.1186;1.1068153309662492;0.9476316533982754;1
2083648;3586498;83.0;46.834;7;1;1;1;0;18.0;4.0;190.0985;1.0922232421613005;0.8343992531299591;1
2083663;3586518;46.0;45.0;4;7;0;1;0;25.0;4.0;200.9536;1.0971189369088188;0.8648419231176376;0
2083680;3586553;51.0;45.0;7;0;0;1;1;14.0;4.0;242.8887;1.1271417731660631;0.8664390295743942;0
2083707;3586587;50.0;45.0;5;2;0;9;0;23.0;4.0;164.4735;1.1116076450005625;0.9379011541604996;1
2083714;3586599;69.0;63.1241;2;0;0;3;0;7.0;4.0;143.501;1.0868913805478706;0.942557655274868;1
2083734;3586631;78.0;45.0;8;7;0;1;0;30.0;4.0;224.8381;1.0973229181353161;0.7823834866285324;1
2083743;3586644;39.0;45.0;4;1;0;1;0;19.0;4.0;139.093;1.1116303480405199;0.903909794986248;1
2083748;3586649;84.0;45.0;7;1;2;3;0;9.0;4.0;177.7671;1.1071789999386838;0.9064257070422173;1
2083793;3586721;65.0;45.0;8;1;0;3;0;16.0;4.0;163.8053;1.0972172451074538;0.8980580046772957;1
2083810;3586739;78.0;52.9428;10;1;0;1;4;22.0;4.0;186.573;1.1070197724215185;0.8674719333648682;1
2083834;3586772;62.0;45.0;11;0;0;1;2;8.0;4.0;171.3646;1.0971344139921546;0.9134906455874443;1
2083872;3586855;34.0;45.0;10;1;0;1;0;30.0;4.0;140.0205;1.097053645716163;0.8316995203495026;1
2083894;3586882;52.0;45.0;6;2;1;1;0;24.0;4.0;227.5607;1.0062809615192783;0.8768178448081017;1
2083906;3586896;88.0;45.0;8;0;0;1;0;23.0;4.0;139.4421;1.0868310216211603;0.8155127614736557;1
2083943;3586944;55.0;45.0;2;1;0;2;0;15.0;4.0;136.6597;1.0965924848364224;0.9298537224531174;1
2083948;3586954;43.0;45.0;8;1;0;1;0;11.0;4.0;192.7859;1.0869570855544934;0.870554968714714;1
2083957;3586963;67.0;45.0;3;6;0;4;0;24.0;4.0;159.188;1.0427293514586529;0.9535748697817326;1
2083975;3586999;61.0;45.0;8;1;0;1;0;29.0;4.0;166.5378;1.087020484238413;0.7937575876712799;0
2084002;3587059;40.0;59.0516;7;1;0;1;0;12.0;4.0;307.8008;1.1174434894256287;0.8110143691301346;1
2084017;3587074;46.0;46.834;9;2;0;4;0;29.0;4.0;128.7613;1.0868172346815386;0.8587484061717987;1
2084051;3587129;60.0;45.0;5;5;2;2;1;22.0;4.0;177.6075;1.0519826020860608;0.9407214038074017;1
2084058;3587147;41.0;45.0;8;2;0;3;0;14.0;4.0;211.026;1.0520978457630814;0.9264430776238441;1
2084073;3587180;77.0;45.0;7;1;0;4;0;15.0;4.0;149.2053;1.0868916854830224;0.9442534148693085;0
2084089;3587204;48.0;45.0;8;1;2;2;0;20.0;4.0;138.1755;1.0967935704954932;0.8611363917589188;1
2084128;3587251;48.0;45.0;2;7;0;8;0;10.0;4.0;170.1878;1.1120068536052525;0.9520661868155003;1
2084154;3587284;56.0;46.2982;8;5;0;5;0;18.0;4.0;256.9701;1.067400448534674;0.8508187979459763;1
2084176;3587307;47.0;45.0;3;1;0;1;0;18.0;4.0;133.4984;1.0967172640271343;0.914214551448822;1
2084181;3587317;47.0;45.0;5;3;0;2;0;18.0;4.0;142.4439;1.1068217031406749;0.9265581220388412;1
2084202;3587347;51.0;45.0;4;1;0;2;0;15.0;4.0;156.0266;1.1217958989044177;0.9292300045490265;1
2084213;3587358;57.0;45.0;8;1;1;1;2;21.0;4.0;201.2627;1.097073625664368;0.8341094553470612;1
2084230;3587379;62.0;45.0;5;2;1;2;0;19.0;4.0;148.1283;1.1117389452251867;0.9020513966679573;1
2084242;3587391;71.0;48.8703;3;3;0;1;3;6.0;4.0;267.4813;1.0676634217046201;0.9134094044566154;1
2084271;3587426;66.0;48.8703;7;1;0;1;0;15.0;4.0;154.062;1.0870298970544325;0.8758430033922195;1
2084276;3587431;49.0;45.0;11;0;0;3;2;24.0;4.0;167.8842;1.0425638624718705;0.9404583685100079;1
2084283;3587438;47.0;45.0;8;6;0;1;0;23.0;4.0;161.9305;1.0571201842765878;0.8875274807214737;1
2084327;3587505;68.0;45.0;8;5;1;2;2;19.0;4.0;228.7175;1.0972925115043668;0.8226341605186462;1
2084334;3587512;47.0;45.0;2;3;1;9;0;30.0;4.0;115.7769;1.0963326881269062;0.8722609877586365;1
2084342;3587528;65.0;45.0;5;1;0;2;0;7.0;4.0;165.6602;1.086682256812439;0.9501352123916149;1
2084387;3587594;56.0;45.0;5;3;0;4;0;17.0;4.0;168.5224;1.1121370215472839;0.9336641952395439;1
2084400;3587615;59.0;63.1241;5;1;0;1;0;6.0;4.0;375.9641;1.0028351111183222;0.9168574139475822;1
2084418;3587645;83.0;45.0;2;1;0;2;0;25.0;4.0;179.3128;1.0872062674834144;0.8832792267203331;1
2084423;3587650;57.0;45.0;5;2;0;3;0;19.0;4.0;164.3738;1.1119776996090618;0.9192580580711365;1
2084429;3587663;63.0;64.303;3;7;0;1;0;25.0;4.0;366.859;1.002755827170657;0.8708666563034058;1
2084453;3587717;59.0;57.0153;5;1;0;1;0;13.0;4.0;172.4816;1.0969865771189509;0.907327376306057;1
2084475;3587745;56.0;45.0;8;2;3;1;0;13.0;4.0;197.6227;1.0971917699737934;0.8320526629686356;1
2084503;3587783;33.0;45.0;8;1;0;2;0;18.0;4.0;173.5985;1.0872213757607354;0.870613619685173;0
2084508;3587788;82.0;45.0;10;0;0;1;0;25.0;4.0;122.8874;1.11158670457671;0.891665905714035;1
2084541;3587854;55.0;45.0;9;2;0;1;0;13.0;4.0;140.9978;1.0659031559357661;0.9400808103382587;1
2084546;3587859;45.0;45.0;7;3;0;1;0;13.0;4.0;175.6728;1.1069442736724184;0.8545804768800735;0
2084551;3587864;64.0;45.0;8;2;0;2;5;18.0;4.0;265.9854;1.0874281069562464;0.8457771390676498;1
2084563;3587882;76.0;45.0;8;1;0;1;0;30.0;3.0;145.6451;1.0870259280950747;0.8501453548669815;1
2084571;3587889;76.0;63.1241;5;2;0;4;0;21.0;4.0;217.9071;1.0971648009633463;0.9100725874304771;1
2084586;3587904;50.0;48.8703;4;1;0;2;0;14.0;4.0;326.1705;1.0618372906194766;0.949800543487072;1
2084604;3587929;61.0;45.0;2;1;0;3;0;20.0;4.0;144.5182;1.0969552623821774;0.9167826846241951;0
2084621;3587975;72.0;63.1241;5;1;0;1;0;7.0;4.0;190.8811;1.0871689234816857;0.9109919965267181;1
2084626;3587990;56.0;45.0;5;4;1;5;0;31.0;4.0;125.979;1.0516038387350273;0.9452474974095821;1
2084657;3588028;61.0;45.0;4;6;0;3;0;17.0;4.0;186.922;1.0973561164549919;0.9077240899205208;1
2084662;3588036;33.0;50.9065;2;1;0;1;0;23.0;4.0;165.6403;1.0872354131210824;0.8090448528528214;1
2084668;3588044;35.0;61.731;4;2;0;2;2;16.0;4.0;419.2056;1.1026093162877595;0.8375457376241684;1
2084678;3588062;82.0;45.0;8;1;0;2;0;18.0;4.0;126.9962;1.0247550714115854;0.9767364207655191;1
2084683;3588067;54.0;45.0;2;2;0;1;0;26.0;4.0;161.9803;1.0329651198324734;0.9376139268279076;1
2084709;3588101;75.0;57.0153;5;1;0;1;2;19.0;4.0;275.3697;1.0873019072178238;0.8705062717199326;1
2084719;3588116;47.0;45.0;2;5;0;2;0;13.0;4.0;173.9475;1.0970551459492088;0.8995785415172577;1
2084740;3588151;59.0;63.1241;7;1;0;2;0;21.0;4.0;173.9575;1.0335283043272063;0.9370336681604385;1
