;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;Y;U;Y_hat
943;3831;73.0;47.5;3;2;0;1;3;24.0;24.0;256.4814;1.0972725507580667;236.28631591796875
953;3859;56.0;47.766;5;7;0;1;0;16.0;24.0;330.3989;1.0876246864018009;209.96148681640625
1002;4066;69.0;45.0;2;2;1;1;0;30.0;24.0;220.6596;1.052254241374497;189.36758422851562
1006;4074;57.0;45.0;4;1;0;2;0;25.0;24.0;192.8458;1.0873972884034808;170.9359588623047
1021;4138;78.0;45.0;2;2;0;2;0;21.0;24.0;188.1486;1.0426864722883935;204.897705078125
1029;4164;88.0;45.0;7;1;1;3;1;24.0;23.0;260.5303;1.0806420596759763;222.15069580078125
1037;4188;88.0;45.0;7;6;0;1;0;31.0;23.0;226.6531;1.0973597978584895;195.78939819335938
1051;4247;72.0;45.0;2;1;1;1;2;13.0;22.0;213.3044;1.085819139220757;229.6351776123047
1108;4360;67.0;45.0;4;1;1;4;0;19.0;22.0;222.7;1.0842388863942525;182.4384765625
1133;4435;66.0;45.0;2;7;0;3;0;24.0;24.0;218.3758;1.0989770844571607;194.11402893066406
1194;4778;61.0;45.0;2;1;1;2;0;19.0;24.0;190.1033;1.1085025878035784;177.6884307861328
1210;4824;51.0;45.0;4;2;0;1;0;22.0;24.0;191.5792;1.05214971145093;209.5758514404297
1212;4843;86.0;45.125;5;1;0;1;0;25.0;24.0;266.4142;1.0872543580634968;167.5028076171875
1365;5315;56.0;45.0;3;1;0;4;0;6.0;24.0;172.8505;1.076190118049991;182.55999755859375
1373;5323;45.0;45.0;7;1;0;1;0;14.0;24.0;182.7933;1.087348387495603;195.02447509765625
1760;7006;85.0;45.0;7;1;0;1;0;24.0;23.0;204.23;1.1040983205209813;180.30833435058594
1803;7147;84.0;45.0;5;7;0;4;0;21.0;23.0;166.11;1.1088435374149659;205.02406311035156
1839;7270;81.0;45.0;5;1;0;2;0;24.0;23.0;204.61;1.0400273691412931;168.493896484375
1893;7497;61.0;45.0;8;6;1;1;0;24.0;23.0;177.82;1.040096727027331;206.02767944335938
1940;7604;90.0;45.0;5;1;0;15;2;23.0;23.0;159.71;1.1091353077452881;196.76885986328125
1968;7636;72.0;45.0;2;1;0;3;3;24.0;23.0;215.91;1.084572275485156;200.4761505126953
2016;7787;74.0;45.0;5;1;0;4;4;22.0;23.0;214.12;1.1041939099570335;220.36338806152344
2023;7795;64.0;45.0;5;2;0;4;0;27.0;23.0;199.67;1.0940551910652576;177.39511108398438
2029;7802;53.0;45.0;2;5;0;3;0;15.0;23.0;168.9622;1.074559871971364;193.91468811035156
2089;7985;82.0;45.0;2;0;0;3;0;26.0;23.0;136.63;1.0939764327014565;156.02056884765625
2095;8011;48.0;45.0;5;1;0;1;0;23.0;23.0;178.6;1.0940649496080628;162.11024475097656
2114;8093;70.0;45.0;3;1;0;1;0;20.0;23.0;150.35;1.0399068839374792;178.58087158203125
2162;8265;49.0;45.0;5;3;0;1;0;28.0;23.0;181.0723;1.0955844709544198;198.4625244140625
2164;8276;72.0;45.125;2;7;0;4;0;23.0;23.0;211.86;1.039932030586236;200.849609375
2193;8335;88.0;45.0;2;2;0;1;0;27.0;23.0;186.24;1.1092139175257731;192.90016174316406
2241;8590;51.0;45.0;5;1;0;1;0;26.0;23.0;214.69;1.054450603195305;162.2539520263672
2248;8637;58.0;45.0;7;2;0;2;0;11.0;23.0;193.8;1.0842621259029928;227.3607940673828
2276;8777;85.0;45.0;5;1;0;1;0;25.0;23.0;162.73;1.0937135131813434;164.2484588623047
2337;8955;90.0;47.5;8;0;0;1;0;30.0;23.0;197.74;1.0545160311520179;169.88331604003906
2344;8962;94.0;45.0;8;1;0;3;4;17.0;23.0;248.18;1.0400918688048997;245.08482360839844
2358;9023;77.0;45.0;2;2;0;2;3;11.0;23.0;239.75;1.094473409801877;255.21812438964844
2366;9105;75.0;45.0;5;3;0;9;0;26.0;23.0;194.1;1.0940752189592995;187.66392517089844
2424;9356;84.0;45.0;2;1;0;3;0;30.0;23.0;168.23;1.0841110384592523;163.52798461914062
2465;9568;68.0;45.0;8;7;0;2;0;22.0;23.0;212.07;1.1091149148865942;217.6381378173828
2482;9649;68.0;45.0;5;1;0;3;0;12.0;23.0;162.95;1.049217551396134;179.86737060546875
2483;9662;63.0;50.0;5;2;0;3;4;23.0;23.0;240.6947;1.1071702035815496;264.5779113769531
2492;9795;65.0;45.0;8;1;0;3;0;20.0;23.0;188.1985;1.0971394564781334;192.64332580566406
2549;10017;68.0;45.0;5;6;0;5;0;19.0;23.0;189.9337;1.127024851303376;196.28916931152344
2555;10039;52.0;45.0;2;0;0;1;0;26.0;23.0;154.0919;1.0969427984209423;160.618408203125
2569;10108;71.0;45.0;5;6;0;2;0;23.0;23.0;164.07;1.1087950265130737;187.915283203125
2608;10222;73.0;45.0;5;1;1;1;0;24.0;23.0;191.3698;1.0522558940856916;164.5237274169922
2628;10273;69.0;51.4425;4;1;0;3;0;19.0;23.0;226.5335;1.0773682479633255;201.90725708007812
2635;10281;57.0;45.0;8;1;0;1;0;6.0;23.0;262.99;1.0696604433628654;186.40481567382812
2661;10328;81.0;45.0;5;0;0;2;0;25.0;23.0;154.3612;1.1067548062596042;154.97952270507812
2696;10519;70.0;45.0;4;1;0;2;0;24.0;23.0;187.0217;1.0871465717614586;171.7267608642578
2704;10535;62.0;45.0;4;2;0;5;0;30.0;23.0;156.0765;1.0872873238443967;188.0143585205078
2744;10762;73.0;45.0;5;1;0;2;0;16.0;23.0;155.42;1.0941963711234077;178.70187377929688
2780;10906;69.0;45.0;5;1;0;1;0;26.0;23.0;132.3216;1.0964952056202466;161.87307739257812
2796;10992;87.0;45.0;5;5;0;2;0;15.0;23.0;237.9622;1.0376017703652092;187.6898956298828
2812;11027;52.0;45.0;4;1;0;1;0;22.0;23.0;210.5872;1.1123658038095383;176.1894989013672
2823;11061;68.0;45.0;5;2;0;1;3;15.0;23.0;243.477;1.0427268284067899;253.67750549316406
2826;11077;62.0;45.0;4;1;0;3;0;19.0;23.0;199.0488;1.1072159189103374;182.1644287109375
2846;11164;84.0;45.0;5;7;0;4;0;31.0;23.0;162.3094;1.106959917293761;187.2620849609375
2860;11178;43.0;45.0;1;1;0;1;0;21.0;23.0;216.7004;1.0774322520862905;183.29852294921875
2900;11321;67.0;45.0;7;1;0;3;0;13.0;23.0;253.1904;1.0772130380930713;195.64454650878906
2915;11396;55.0;45.0;5;2;0;2;0;13.0;23.0;179.0735;1.1142352162659468;207.74400329589844
2923;11404;78.0;45.0;5;1;0;2;0;30.0;23.0;235.9776;1.047599433166538;157.19952392578125
2931;11435;56.0;45.0;4;3;0;4;1;22.0;23.0;225.5661;1.097328011611674;255.07789611816406
2968;11633;77.0;45.0;5;1;0;2;0;4.0;23.0;139.3822;1.1019341063636532;178.98300170898438
2976;11680;58.0;45.0;7;2;0;3;0;31.0;23.0;192.8059;1.0266802001391035;196.6257781982422
2991;11712;53.0;45.0;5;1;0;1;0;21.0;23.0;175.224;1.006311920741451;170.03028869628906
2995;11769;54.0;45.0;4;3;0;3;0;26.0;23.0;182.3246;1.0570707408654674;213.7046661376953
2998;11823;67.0;45.125;5;5;0;4;0;20.0;23.0;203.706;1.1071838826544138;188.8755340576172
3052;11985;71.0;45.0;8;1;0;5;0;24.0;23.0;200.1757;1.033542033323725;180.06243896484375
3066;12007;74.0;45.0;8;0;0;1;0;8.0;23.0;153.0548;1.0970580471831004;179.91578674316406
3088;12123;65.0;45.0;8;2;0;2;0;25.0;23.0;219.0041;1.097194070795935;206.48719787597656
3096;12131;44.0;45.0;5;2;1;2;0;20.0;23.0;200.4848;1.111954621996281;200.46836853027344
3173;12507;65.0;45.0;5;7;0;2;0;22.0;23.0;190.9011;1.0410626235260036;197.494140625
3200;12662;60.0;45.0;2;1;0;4;0;31.0;23.0;177.8967;1.0154769593814836;157.2473602294922
3219;12736;53.0;45.0;5;7;0;3;0;23.0;23.0;171.9829;1.1219720100079718;191.63829040527344
3227;12744;66.0;45.0;7;7;0;11;0;24.0;23.0;195.7279;1.1121051214466613;193.46214294433594
3241;12768;64.0;45.0;8;1;0;3;0;23.0;23.0;168.7418;1.0427173350053156;180.58230590820312
3278;12917;51.0;51.3;5;7;0;2;0;30.0;24.0;184.5485;1.0871938812832398;221.8543243408203
3289;12964;79.0;45.0;2;6;0;1;0;22.0;23.0;183.5413;1.1119023347878652;195.2685089111328
3304;13004;74.0;45.0;5;1;0;2;2;8.0;23.0;238.8098;1.0710615728500255;231.69833374023438
3313;13059;63.0;45.0;4;5;0;3;0;29.0;23.0;180.6492;1.096987974483142;185.06298828125
3320;13098;59.0;47.5;7;1;0;1;0;17.0;23.0;226.8725;1.0974445999404951;187.07235717773438
3328;13106;67.0;45.0;4;1;0;4;0;27.0;24.0;221.1781;1.0874042231125052;167.25035095214844
3336;13141;72.0;45.0;4;1;0;2;0;22.0;23.0;163.9051;1.0660437045583084;177.21517944335938
3407;13412;77.0;45.0;5;1;0;6;0;27.0;23.0;186.5929;1.0968798920001779;159.6201934814453
3469;13686;67.0;45.0;5;2;0;2;0;14.0;23.0;231.081;1.041106798049169;207.45425415039062
3485;13744;52.0;45.0;5;6;0;1;0;20.0;23.0;182.7534;1.0615397579470478;193.5140380859375
3512;13874;59.0;45.0;5;1;0;4;0;19.0;23.0;168.6122;1.1167637928928038;171.72315979003906
3517;13882;60.0;48.8703;5;1;0;1;0;28.0;23.0;230.8117;1.0348262241472161;169.38223266601562
3605;14326;64.0;45.0;4;1;0;1;0;14.0;23.0;168.8415;1.0283609183761102;185.21644592285156
3647;14476;57.0;45.0;6;0;0;3;0;9.0;23.0;180.1406;1.1073017409734396;179.8962860107422
3707;14660;51.0;45.0;5;1;0;1;0;19.0;23.0;155.1291;1.0522203764477458;175.11001586914062
3741;14763;86.0;45.0;5;0;0;1;0;24.0;23.0;163.8851;1.0691637006658934;159.6339569091797
3775;14887;89.0;45.0;5;7;0;2;0;23.0;23.0;158.7891;1.1367278988293277;199.30599975585938
3796;14957;76.0;45.0;0;7;0;3;0;23.0;23.0;200.0061;1.1269656275483597;208.64089965820312
3814;15032;57.0;45.0;2;7;0;5;0;28.0;23.0;181.6963;1.0972155184227748;187.03233337402344
3854;15149;69.0;45.0;0;2;0;2;0;23.0;23.0;267.6608;1.0973590454784565;202.26803588867188
3864;15207;54.0;45.0;5;1;0;3;0;6.0;23.0;151.3495;1.1267959259858802;174.4083251953125
3906;15362;53.0;45.0;2;1;0;1;0;23.0;23.0;163.8053;1.0331167550744695;169.9952850341797
3929;15454;84.0;45.0;5;1;0;3;0;21.0;23.0;164.3738;1.1269435883334207;169.30657958984375
3937;15462;73.0;45.0;5;1;1;3;0;9.0;23.0;220.5;1.0428571428571427;178.73098754882812
3945;15470;59.0;45.0;2;1;0;3;0;8.0;23.0;243.6366;1.0925698355665774;176.2000732421875
3956;15489;76.0;45.0;8;2;1;6;0;23.0;23.0;226.9224;1.1119660289156117;212.65786743164062
3966;15503;88.0;45.0;4;7;1;7;0;29.0;23.0;213.8682;1.047467552445852;197.4746551513672
3974;15511;67.0;45.0;5;7;0;1;0;19.0;23.0;153.6332;1.1169460767594506;203.1700897216797
3980;15575;71.0;45.0;2;1;0;1;2;23.0;23.0;177.059;1.0791318148187892;204.02926635742188
4027;15805;55.0;45.0;5;1;0;2;0;17.0;23.0;154.1617;1.111884469359121;174.8914337158203
4107;16172;89.0;45.0;7;1;0;1;0;16.0;23.0;187.6201;1.0425855225532872;191.20079040527344
4120;16191;62.0;45.0;5;1;0;4;0;23.0;23.0;147.5199;1.1017496622489575;163.8850555419922
4130;16223;74.0;47.5;7;1;0;2;0;14.0;23.0;195.2093;1.1070681571011218;193.38357543945312
4138;16231;79.0;45.0;4;2;0;3;0;23.0;23.0;201.4522;1.1120255822473024;202.71290588378906
4143;16247;82.0;45.0;5;0;0;1;0;24.0;23.0;167.1661;1.0427353392823067;159.96226501464844
4151;16322;59.0;45.0;5;1;0;1;0;25.0;23.0;162.5887;1.0430614181674374;164.9143829345703
4168;16440;65.0;45.0;5;5;0;2;0;18.0;23.0;162.7482;1.0721470344986919;184.0839080810547
4195;16558;62.0;45.0;5;1;0;2;0;6.0;23.0;195.0896;1.0724815674438821;172.2776641845703
4230;16645;64.0;45.0;5;0;0;4;0;24.0;23.0;144.9869;1.0330588487649575;157.9643096923828
4362;17083;64.0;45.0;4;7;0;3;0;23.0;23.0;206.0496;1.0569785139112136;199.17471313476562
4442;17365;46.0;45.0;5;2;1;6;0;23.0;23.0;174.2268;1.1119988428875467;194.04505920410156
4534;17613;54.0;45.0;2;2;0;1;0;21.0;24.0;187.3508;1.0969261940701613;202.28919982910156
4542;17629;73.0;45.0;5;1;0;1;0;30.0;23.0;144.4783;1.0425094979661307;160.55105590820312
4584;17780;52.0;45.0;5;1;0;4;0;26.0;23.0;160.8734;1.1073925210755786;164.69970703125
4586;17804;84.0;45.125;4;1;0;1;0;29.0;23.0;166.4281;1.0970503178249347;166.0770263671875
4610;17856;52.0;45.0;5;1;0;1;0;14.0;23.0;184.3391;1.1070901398563844;180.03855895996094
4621;17882;84.0;45.0;2;1;0;1;0;25.0;23.0;179.1134;1.0472694951913146;167.86831665039062
4632;17928;66.0;45.0;5;1;0;7;0;16.0;23.0;163.4064;1.121987878075767;169.05880737304688
4638;17936;63.0;45.0;7;0;0;5;0;7.0;23.0;195.0796;1.0332705213666626;170.41549682617188
4673;18026;59.0;45.0;5;2;0;3;0;19.0;23.0;189.8939;1.1220476276489133;199.5869903564453
4687;18052;63.0;45.0;8;1;0;2;0;23.0;23.0;172.7608;1.0969502340808794;181.38316345214844
4695;18079;59.0;45.0;4;2;0;6;0;16.0;23.0;180.2702;1.1120529072470104;214.03541564941406
4710;18133;51.0;45.0;7;1;0;4;0;23.0;23.0;164.9123;1.0568647699413567;181.59548950195312
4721;18172;81.0;45.125;7;1;0;1;0;20.0;23.0;197.6127;1.0427467465400757;192.1533660888672
4766;18395;73.0;45.0;5;5;0;6;0;23.0;23.0;223.9007;1.0872677039419707;181.50843811035156
4811;18671;72.0;45.0;2;6;0;1;0;23.0;23.0;167.9739;1.0870736465605668;194.02430725097656
4836;18745;68.0;45.0;5;0;0;2;0;14.0;23.0;172.0029;1.087190971780127;166.5956268310547
4853;18771;55.0;45.0;7;1;0;1;0;17.0;23.0;150.5915;1.0660628255910858;195.8677978515625
4880;18878;74.0;45.0;5;1;0;4;0;5.0;23.0;149.4347;1.0427966195267901;180.53082275390625
4923;19032;51.0;45.0;5;3;0;4;0;25.0;23.0;215.9824;1.1071272474053442;203.5112762451172
4935;19109;72.0;45.0;2;1;1;2;0;20.0;23.0;189.7243;1.087314592806509;175.1555633544922
4969;19220;75.0;45.0;3;1;0;4;0;25.0;23.0;171.6762;1.0802312725934056;172.04933166503906
5032;19375;76.0;51.3;5;1;1;3;0;23.0;23.0;176.4008;1.0870132108244406;198.58267211914062
5051;19403;72.0;45.0;5;1;0;2;0;23.0;23.0;170.3275;1.1119754590421396;166.88912963867188
5059;19417;63.0;45.0;5;1;0;3;0;25.0;23.0;180.4796;1.0569061544905907;162.82054138183594
5060;19441;41.0;47.5;2;2;0;4;0;19.0;23.0;171.6239;1.1021192269841207;210.7164764404297
5068;19465;90.0;45.0;8;1;0;3;5;18.0;23.0;269.5257;1.112361455697917;241.45433044433594
5135;19706;43.0;45.0;4;1;0;2;0;27.0;23.0;172.0428;1.0428219024568306;166.0605926513672
5142;19745;81.0;45.125;4;1;0;1;0;11.0;23.0;222.704;1.0426395574394711;191.8463134765625
5158;19764;73.0;45.0;8;1;0;2;0;23.0;23.0;196.9545;1.0772031103630535;184.05030822753906
5248;20119;48.0;45.0;5;2;0;1;0;16.0;23.0;231.7791;1.0973810839717644;208.00926208496094
5273;20217;87.0;45.0;5;7;0;4;0;31.0;23.0;229.0566;1.1071062785355235;187.31661987304688
5293;20302;70.0;45.0;5;1;0;1;0;22.0;23.0;144.4384;1.1369552695128164;168.7631072998047
5301;20318;61.0;45.0;8;2;0;1;0;13.0;23.0;203.3071;1.0972071314774545;229.93487548828125
5313;20394;80.0;45.0;8;1;0;3;0;14.0;23.0;222.3549;1.0427474276483226;199.34634399414062
5599;21032;66.0;45.0;5;0;1;4;0;23.0;23.0;153.7728;1.0932362550464063;159.06036376953125
5607;21040;57.0;45.0;5;2;0;2;3;13.0;23.0;254.3872;1.087515409580356;257.6768493652344
5612;21140;63.0;54.0;4;1;0;3;0;18.0;22.0;167.2758;1.1070937936031393;227.23883056640625
5637;21254;88.0;45.0;5;2;0;2;0;20.0;20.0;202.5292;1.0873493797437603;199.14166259765625
5722;21671;70.0;45.0;5;0;0;9;0;25.0;22.0;139.2725;1.1018686388195804;153.394775390625
5746;21702;51.0;45.0;5;3;0;9;0;15.0;21.0;279.03;1.114324624592338;209.40330505371094
5779;21862;67.0;45.0;7;2;0;1;0;14.0;23.0;270.7723;1.1172856307679921;227.18142700195312
5833;22037;76.0;45.0;2;1;0;1;2;19.0;23.0;213.0504;1.0873952829940707;214.10520935058594
5843;22075;78.0;45.0;5;2;0;2;0;29.0;23.0;224.1699;1.0247138442761494;180.54705810546875
5851;22139;59.0;45.0;7;7;0;2;0;28.0;23.0;229.5352;1.0984371895900933;204.30679321289062
5941;22598;55.0;45.0;5;1;0;4;0;28.0;23.0;165.6104;1.1068145478786358;156.75723266601562
5958;22657;61.0;45.0;7;7;0;3;0;26.0;23.0;222.2751;1.0873462659560158;202.83981323242188
5966;22675;46.0;45.0;8;7;0;5;0;21.0;23.0;225.0276;1.1122635623363533;220.66905212402344
6026;22801;55.0;45.0;7;1;2;4;0;25.0;23.0;186.553;1.087090531913183;178.3151397705078
6030;22817;51.0;45.0;5;1;0;1;0;15.0;23.0;157.6721;1.051612809114612;176.72802734375
6134;23209;65.0;45.0;5;1;0;3;2;23.0;23.0;215.7331;1.0802236652604538;211.43885803222656
6188;23420;52.0;47.5;2;5;0;6;0;8.0;23.0;251.2757;1.0972807955564348;190.0489959716797
6243;23606;56.0;45.0;8;5;0;5;0;4.0;23.0;253.7045;1.0713251046000367;206.01515197753906
6318;23759;66.0;45.0;7;6;0;3;1;23.0;23.0;270.3933;1.0775414923372733;249.80551147460938
6381;24026;77.0;45.0;2;1;0;1;0;14.0;23.0;168.4027;1.1066924698950789;182.7027587890625
6421;24133;68.0;45.0;4;0;0;1;0;17.0;23.0;212.3922;1.0631746363567023;171.20262145996094
6617;24856;81.0;45.0;8;1;0;1;0;22.0;23.0;229.246;1.0062116678153599;188.26266479492188
6931;25866;65.0;45.0;5;7;0;2;0;19.0;23.0;242.4598;1.0876029758335195;202.5376434326172
7163;26731;85.0;45.0;5;7;0;3;0;25.0;23.0;217.4783;1.0872349103335828;188.85084533691406
7206;26863;68.0;45.0;4;2;0;4;1;20.0;22.0;300.3;1.0894438894438894;235.9595489501953
7516;27792;46.0;45.0;5;2;0;7;0;20.0;22.0;174.2;1.1087830080367396;196.91867065429688
7711;28326;54.0;45.0;5;2;0;3;0;16.0;22.0;175.8623;1.097051499951951;206.74356079101562
7851;28834;59.0;45.0;8;1;0;2;5;10.0;23.0;176.67;1.0967906265919511;240.52597045898438
7895;28936;67.0;45.0;4;1;0;1;0;15.0;22.0;139.55;1.1085632389824434;184.86888122558594
7985;29187;68.0;45.0;5;2;0;4;0;25.0;22.0;204.45;1.0633895818048422;190.95022583007812
7996;29226;72.0;45.0;5;7;0;2;0;24.0;22.0;181.54;1.1139142888619589;193.35696411132812
8115;29660;62.0;45.0;2;7;0;1;0;17.0;22.0;215.17;1.0942510573035276;203.69752502441406
8138;29709;48.0;45.0;3;2;0;1;0;17.0;22.0;202.05;1.1041821331353625;210.25621032714844
8150;29750;71.0;45.0;5;1;0;2;0;27.0;22.0;159.84;1.0492367367367368;160.64637756347656
8164;29779;81.0;45.0;5;6;0;2;0;29.0;22.0;149.34;1.0842373108343377;180.9567413330078
8180;29812;71.0;45.0;5;1;0;3;0;22.0;22.0;162.45;1.108833487226839;166.7759246826172
8241;29970;80.0;45.0;7;2;0;2;0;5.0;22.0;181.16;1.1038860675645839;223.54554748535156
8281;30055;71.0;45.0;5;7;0;2;0;20.0;22.0;155.83;1.1234678816659178;199.28067016601562
8358;30440;61.0;45.0;5;1;1;3;0;20.0;22.0;175.88;1.0990448032749602;170.3310546875
8378;30496;59.0;45.0;4;7;0;8;0;24.0;22.0;231.6993;1.0521395619235794;190.60935974121094
8385;30504;60.0;45.0;8;1;0;1;5;19.0;22.0;252.33;1.0944001902270835;233.24810791015625
8424;30663;56.0;45.0;4;1;0;2;0;18.0;22.0;189.72;1.0398481973434535;184.7217559814453
8427;30670;73.0;45.0;5;1;0;4;0;24.0;22.0;147.93;1.0398837287906442;167.02468872070312
8433;30677;67.0;45.0;2;1;0;2;0;28.0;22.0;161.42;1.0443563375046465;162.33804321289062
8446;30698;65.0;45.0;7;6;0;4;0;22.0;22.0;313.29;1.0307063742858056;202.6983642578125
8482;30847;48.0;45.0;5;1;1;1;0;17.0;22.0;132.66;1.0986733001658375;176.81472778320312
8509;30902;52.0;45.0;5;2;0;2;0;18.0;22.0;182.39;1.0941937606228411;206.9965057373047
8516;30909;68.0;45.0;0;1;0;3;0;22.0;22.0;226.56;1.0943237994350283;173.2830810546875
8540;30987;59.0;45.0;5;7;0;4;0;17.0;22.0;209.03;1.1240970195665694;201.2393035888672
8543;31008;75.0;45.0;4;1;0;1;5;31.0;22.0;198.42;1.0448039512145955;195.53958129882812
8556;31029;76.0;45.0;7;2;0;3;0;18.0;22.0;246.23;1.0842301912845715;220.42930603027344
8615;31228;61.0;45.0;5;1;0;1;0;14.0;22.0;161.9404;1.1069504583167633;179.22634887695312
8620;31264;53.0;47.5;7;1;0;1;0;21.0;22.0;179.95;1.0399555432064462;187.8874969482422
8627;31278;56.0;45.0;5;5;0;2;0;30.0;22.0;181.65;1.0303881090008256;170.67149353027344
8634;31293;55.0;45.0;4;3;0;2;5;24.0;22.0;244.52;1.1093571078030426;250.37315368652344
8675;31376;49.0;45.0;2;7;0;1;0;31.0;22.0;177.64;1.0842715604593562;188.08668518066406
8691;31446;76.0;45.0;7;6;1;3;0;22.0;22.0;252.88;1.0843483074976272;207.0012969970703
8701;31480;80.0;50.0;2;2;0;7;2;28.0;22.0;242.2963;1.094238748177335;233.13870239257812
8712;31505;82.0;45.0;5;1;0;1;0;22.0;22.0;145.4178;1.056266839410306;168.87298583984375
8740;31597;68.0;45.0;5;7;0;4;0;25.0;22.0;194.8702;1.0426940599434906;190.2517852783203
8747;31612;86.0;45.0;5;0;1;2;0;27.0;22.0;138.44;1.0842242126553019;155.49215698242188
8788;31808;83.0;54.0;1;2;1;3;0;22.0;22.0;434.81;1.0697776040109472;262.440673828125
8819;31961;82.0;45.0;5;0;0;2;0;11.0;22.0;376.21;1.131841258871375;168.08314514160156
8823;31979;46.0;50.0;5;1;1;1;2;22.0;22.0;201.9348;1.0494476434968119;229.2628631591797
8830;31987;58.0;45.0;5;4;0;8;0;21.0;22.0;142.84;1.0987818538224585;211.40106201171875
8856;32103;86.0;45.0;5;1;0;1;0;17.0;22.0;160.91;1.0940898638990741;175.1264190673828
8888;32204;67.0;45.0;7;1;0;1;0;19.0;22.0;156.3458;1.1216802753895532;189.66616821289062
8920;32284;86.0;45.0;2;1;0;3;0;22.0;22.0;149.22;1.1134566412009115;170.28065490722656
8932;32313;77.0;45.0;8;1;0;2;0;28.0;22.0;177.78;1.0546180672741592;175.10653686523438
8942;32344;67.0;45.0;5;1;0;4;0;25.0;22.0;124.9318;1.042648869223048;163.40960693359375
8973;32512;56.0;45.0;4;6;0;6;0;18.0;22.0;213.5;1.0400936768149882;203.4504852294922
9036;32689;71.0;45.0;5;1;0;4;0;12.0;22.0;351.34;1.0697045596857744;181.65972900390625
9047;32743;49.0;45.0;4;2;1;2;0;19.0;22.0;262.3;1.039992375142966;212.494140625
9090;32894;47.0;47.5;5;7;0;2;0;17.0;22.0;153.62;1.108644707720349;217.6689453125
9104;32942;77.0;45.0;8;1;0;2;0;23.0;22.0;191.56;1.09412194612654;182.56689453125
9130;33069;76.0;45.0;5;1;0;7;0;22.0;22.0;163.21;1.039887261809938;164.4801788330078
9142;33096;52.0;45.0;5;2;0;4;0;12.0;22.0;420.2029;1.071410977887111;209.2722625732422
9154;33118;78.0;45.0;5;7;0;2;0;22.0;22.0;164.28;1.1089603116630145;196.7803955078125
9194;33342;60.0;45.0;2;7;0;6;0;17.0;22.0;228.0094;1.0971916070126932;208.66445922851562
9221;33386;69.0;45.0;2;1;0;5;0;30.0;22.0;168.5523;1.070409599869002;162.265869140625
9241;33424;82.0;45.0;5;1;0;2;0;18.0;22.0;161.8108;1.0969601534631805;174.2151641845703
9249;33441;57.0;45.0;5;7;0;4;0;27.0;22.0;140.7585;1.1118333883921752;184.58212280273438
9268;33519;51.0;45.0;5;7;0;1;0;25.0;22.0;165.5406;1.1020861347608983;185.5596923828125
9300;33577;49.0;45.0;5;1;0;2;0;9.0;22.0;261.5176;1.0775183008715283;178.45997619628906
9308;33632;60.0;45.0;4;2;0;13;0;20.0;22.0;165.51;1.1088755966406865;193.74098205566406
9328;33704;42.0;45.0;5;1;0;1;0;24.0;22.0;153.8;1.0399869960988295;167.5474853515625
9390;34036;75.0;45.0;4;2;0;2;1;16.0;22.0;207.86;1.1242663331088232;248.365478515625
9398;34052;65.0;45.0;5;7;0;1;0;21.0;22.0;157.77;1.1089560752994865;196.00827026367188
9435;34180;52.0;45.0;5;1;0;2;0;10.0;22.0;267.0095;1.1168141957495894;185.15542602539062
9457;34224;51.0;45.0;2;2;0;2;2;19.0;22.0;357.6044;1.1174638790797877;254.8856201171875
9458;34306;80.0;50.0;5;3;0;7;0;17.0;22.0;252.8234;1.050733436857506;222.1077880859375
9497;34458;76.0;45.0;5;0;0;1;0;22.0;22.0;180.61;1.1040363213554065;160.1370849609375
9499;34472;84.0;45.125;5;1;0;1;0;28.0;22.0;153.5434;1.0427670612999322;160.03045654296875
9546;34627;80.0;45.0;5;2;0;3;0;23.0;22.0;198.5701;1.0871223814662934;195.54595947265625
9592;34734;72.0;45.0;4;1;0;6;0;22.0;22.0;187.9791;1.0425627104289785;174.84005737304688
9612;34833;53.0;45.0;7;1;0;3;0;23.0;22.0;177.3183;1.0971794789370304;177.1150360107422
9622;34861;52.0;45.0;5;1;0;1;0;18.0;22.0;248.76;1.0400385914134107;178.02322387695312
9630;34955;67.0;45.0;4;0;0;2;1;22.0;22.0;162.3792;1.1019884320159232;200.3178253173828
9671;35052;52.0;45.0;5;1;0;5;0;13.0;22.0;255.6537;1.117253534762063;181.5443572998047
9682;35170;71.0;45.0;2;7;0;2;0;22.0;22.0;199.0;1.0844723618090453;199.82858276367188
9721;35361;51.0;45.0;4;1;0;1;0;18.0;22.0;171.86;1.104096357500291;185.74374389648438
9750;35438;68.0;45.0;4;1;0;1;0;31.0;22.0;180.7389;1.0209202335523786;161.9423828125
9771;35504;63.0;45.0;5;1;0;4;0;12.0;22.0;154.5108;1.0333258257675193;180.24761962890625
9790;35585;77.0;45.0;5;1;0;2;0;20.0;22.0;173.71;1.1090898624143688;174.1923370361328
9798;35602;72.0;45.0;2;0;0;1;0;25.0;22.0;144.4583;1.0522067613975796;156.34117126464844
9866;35862;43.0;45.0;8;2;0;2;0;6.0;22.0;280.6;1.0306842480399143;222.69873046875
9890;35935;64.0;45.0;2;1;0;2;0;26.0;22.0;129.0;1.0146511627906976;168.17510986328125
9994;36204;64.0;45.0;7;7;0;3;0;14.0;22.0;202.5193;1.0970312459108835;226.16510009765625
